Radial grid size: 150	Angular grid size: 80	Radial substeps: 80

Q: 1.00000e28 mol/s	Parent dissociative lifetime: 1.33000e6 s	Parent total lifetime: 1.33000e6 s	Parent outflow velocity: 5.00000e2 m/s
Parent cross sectional area: 3.00000e-20 m^2	Fragment total lifetime: 2.60000e6 s	Fragment velocity: 8.00000e2 m/s
Parent destruction level: 99.0%	Fragment destruction level: 95.0%

Collision sphere radius: 1.50000e2 km
Coma radius: 7.06906e6 km
Max grid extent: 2.16772e7 km

r (meters)											volume density (1/m^3)
6.6327246158434354583732784e4,	1.3940817400304705842017938e0,	7.6914551967253252863883972e7
6.6327246158434354583732784e4,	1.4333516482003432201963733e0,	7.3312609095014080405235291e7
6.6327246158434354583732784e4,	1.4726215563702154121017429e0,	6.9947214147900208830833435e7
6.6327246158434354583732784e4,	1.5118914645400880480963224e0,	6.6801255141157664358615875e7
6.6327246158434354583732784e4,	1.5511613727099602400016920e0,	6.3859292881631352007389069e7
6.6327246158434354583732784e4,	1.5904312808798328759962715e0,	6.1107329656380049884319305e7
6.6327246158434354583732784e4,	1.6297011890497050679016411e0,	5.8532613941199496388435364e7
6.6327246158434354583732784e4,	1.6689710972195777038962206e0,	5.6123475974895738065242767e7
6.6327246158434354583732784e4,	1.7082410053894498958015902e0,	5.3869189833699472248554230e7
6.6327246158434354583732784e4,	1.7475109135593225317961696e0,	5.1759858230003066360950470e7
6.6327246158434354583732784e4,	1.7867808217291947237015393e0,	4.9786316711805164813995361e7
6.6327246158434354583732784e4,	1.8260507298990673596961187e0,	4.7940054302296586334705353e7
6.6327246158434354583732784e4,	1.8653206380689395516014883e0,	4.6213147929292313754558563e7
6.6327246158434354583732784e4,	1.9045905462388121875960678e0,	4.4598208276824146509170532e7
6.6327246158434354583732784e4,	1.9438604544086843795014374e0,	4.3088334961269862949848175e7
6.6327246158434354583732784e4,	1.9831303625785567934514120e0,	4.1677079198714986443519592e7
6.6327246158434354583732784e4,	2.0224002707484292074013865e0,	4.0358412389496497809886932e7
6.6327246158434354583732784e4,	2.0616701789183018433959660e0,	3.9126699296761758625507355e7
6.6327246158434354583732784e4,	2.1009400870881744793905455e0,	3.7976674733217254281044006e7
6.6327246158434354583732784e4,	2.1402099952580462272067052e0,	3.6903422888624653220176697e7
6.6327246158434354583732784e4,	2.1794799034279188632012847e0,	3.5902358625550240278244019e7
6.6327246158434354583732784e4,	2.2187498115977914991958642e0,	3.4969210239496938884258270e7
6.6327246158434354583732784e4,	2.2580197197676641351904436e0,	3.4100003320735909044742584e7
6.6327246158434354583732784e4,	2.2972896279375358830066034e0,	3.3291045469457194209098816e7
6.6327246158434354583732784e4,	2.3365595361074085190011829e0,	3.2538911705151654779911041e7
7.4289405718027584953233600e4,	1.9634954084936206974987272e-2,	9.8287454404559574127197266e9
7.4289405718027584953233600e4,	5.8904862254808620924961815e-2,	3.2270716154371404647827148e9
7.4289405718027584953233600e4,	9.8174770424681034874936358e-2,	1.8999735720163018703460693e9
7.4289405718027584953233600e4,	1.3744467859455344882491090e-1,	1.3308520354236545562744141e9
7.4289405718027584953233600e4,	1.7671458676442586277488545e-1,	1.0148821683873319625854492e9
7.4289405718027584953233600e4,	2.1598449493429827672485999e-1,	8.1408514807328104972839355e8
7.4289405718027584953233600e4,	2.5525440310417069067483453e-1,	6.7533030648332250118255615e8
7.4289405718027584953233600e4,	2.9452431127404310462480908e-1,	5.7380536818870949745178223e8
7.4289405718027584953233600e4,	3.3379421944391551857478362e-1,	4.9636811493379878997802734e8
7.4289405718027584953233600e4,	3.7306412761378793252475816e-1,	4.3540744548265755176544189e8
7.4289405718027584953233600e4,	4.1233403578366034647473271e-1,	3.8621076121185445785522461e8
7.4289405718027584953233600e4,	4.5160394395353276042470725e-1,	3.4570429825314617156982422e8
7.4289405718027584953233600e4,	4.9087385212340517437468179e-1,	3.1179786005018609762191772e8
7.4289405718027584953233600e4,	5.3014376029327758832465634e-1,	2.8302067313515210151672363e8
7.4289405718027584953233600e4,	5.6941366846315000227463088e-1,	2.5830787238716056942939758e8
7.4289405718027584953233600e4,	6.0868357663302241622460542e-1,	2.3686961155511865019798279e8
7.4289405718027584953233600e4,	6.4795348480289483017457997e-1,	2.1810775651541364192962646e8
7.4289405718027584953233600e4,	6.8722339297276724412455451e-1,	2.0156113353088685870170593e8
7.4289405718027584953233600e4,	7.2649330114263965807452905e-1,	1.8686853069722843170166016e8
7.4289405718027584953233600e4,	7.6576320931251207202450360e-1,	1.7374308107689815759658813e8
7.4289405718027584953233600e4,	8.0503311748238448597447814e-1,	1.6195414179075425863265991e8
7.4289405718027584953233600e4,	8.4430302565225689992445268e-1,	1.5131422879178565740585327e8
7.4289405718027584953233600e4,	8.8357293382212931387442723e-1,	1.4166943444412517547607422e8
7.4289405718027584953233600e4,	9.2284284199200172782440177e-1,	1.3289229030432441830635071e8
7.4289405718027584953233600e4,	9.6211275016187414177437631e-1,	1.2487637618711988627910614e8
7.4289405718027584953233600e4,	1.0013826583317464447020484e0,	1.1753219577703011035919189e8
7.4289405718027584953233600e4,	1.0406525665016190806966279e0,	1.1078398381315460801124573e8
7.4289405718027584953233600e4,	1.0799224746714912726019975e0,	1.0456720728757600486278534e8
7.4289405718027584953233600e4,	1.1191923828413639085965769e0,	9.8826589776015460491180420e7
7.4289405718027584953233600e4,	1.1584622910112361005019466e0,	9.3514534385618299245834351e7
7.4289405718027584953233600e4,	1.1977321991811087364965260e0,	8.8589853522640317678451538e7
7.4289405718027584953233600e4,	1.2370021073509809284018957e0,	8.4016737088011592626571655e7
7.4289405718027584953233600e4,	1.2762720155208535643964751e0,	7.9763907667291224002838135e7
7.4289405718027584953233600e4,	1.3155419236907257563018447e0,	7.5803923715342700481414795e7
7.4289405718027584953233600e4,	1.3548118318605983922964242e0,	7.2112600950554937124252319e7
7.4289405718027584953233600e4,	1.3940817400304705842017938e0,	6.8668529065660253167152405e7
7.4289405718027584953233600e4,	1.4333516482003432201963733e0,	6.5452666055250756442546844e7
7.4289405718027584953233600e4,	1.4726215563702154121017429e0,	6.2447996391776800155639648e7
7.4289405718027584953233600e4,	1.5118914645400880480963224e0,	5.9639242263855867087841034e7
7.4289405718027584953233600e4,	1.5511613727099602400016920e0,	5.7012619349128782749176025e7
7.4289405718027584953233600e4,	1.5904312808798328759962715e0,	5.4555630296444788575172424e7
7.4289405718027584953233600e4,	1.6297011890497050679016411e0,	5.2256890367120571434497833e7
7.4289405718027584953233600e4,	1.6689710972195777038962206e0,	5.0105980633574992418289185e7
7.4289405718027584953233600e4,	1.7082410053894498958015902e0,	4.8093324837665818631649017e7
7.4289405718027584953233600e4,	1.7475109135593225317961696e0,	4.6210086537623621523380280e7
7.4289405718027584953233600e4,	1.7867808217291947237015393e0,	4.4448083576212704181671143e7
7.4289405718027584953233600e4,	1.8260507298990673596961187e0,	4.2799717226879194378852844e7
7.4289405718027584953233600e4,	1.8653206380689395516014883e0,	4.1257913651661522686481476e7
7.4289405718027584953233600e4,	1.9045905462388121875960678e0,	3.9816075556957446038722992e7
7.4289405718027584953233600e4,	1.9438604544086843795014374e0,	3.8468042174353249371051788e7
7.4289405718027584953233600e4,	1.9831303625785567934514120e0,	3.7208055929713644087314606e7
7.4289405718027584953233600e4,	2.0224002707484292074013865e0,	3.6030734395194336771965027e7
7.4289405718027584953233600e4,	2.0616701789183018433959660e0,	3.4931046342833720147609711e7
7.4289405718027584953233600e4,	2.1009400870881744793905455e0,	3.3904290930283240973949432e7
7.4289405718027584953233600e4,	2.1402099952580462272067052e0,	3.2946079244211222976446152e7
7.4289405718027584953233600e4,	2.1794799034279188632012847e0,	3.2052317600968886166810989e7
7.4289405718027584953233600e4,	2.2187498115977914991958642e0,	3.1219192154657855629920959e7
7.4289405718027584953233600e4,	2.2580197197676641351904436e0,	3.0443154488791771233081818e7
7.4289405718027584953233600e4,	2.2972896279375358830066034e0,	2.9720907969796951860189438e7
7.4289405718027584953233600e4,	2.3365595361074085190011829e0,	2.9049394720318906009197235e7
8.3207371353166148765012622e4,	1.9634954084936206974987272e-2,	8.7752079192707424163818359e9
8.3207371353166148765012622e4,	5.8904862254808620924961815e-2,	2.8811636896362819671630859e9
8.3207371353166148765012622e4,	9.8174770424681034874936358e-2,	1.6963162529463422298431396e9
8.3207371353166148765012622e4,	1.3744467859455344882491090e-1,	1.1881983147836878299713135e9
8.3207371353166148765012622e4,	1.7671458676442586277488545e-1,	9.0609691019830739498138428e8
8.3207371353166148765012622e4,	2.1598449493429827672485999e-1,	7.2682307346382451057434082e8
8.3207371353166148765012622e4,	2.5525440310417069067483453e-1,	6.0294117335347235202789307e8
8.3207371353166148765012622e4,	2.9452431127404310462480908e-1,	5.1229854208158707618713379e8
8.3207371353166148765012622e4,	3.3379421944391551857478362e-1,	4.4316166420771205425262451e8
8.3207371353166148765012622e4,	3.7306412761378793252475816e-1,	3.8873526524054741859436035e8
8.3207371353166148765012622e4,	4.1233403578366034647473271e-1,	3.4481188524061834812164307e8
8.3207371353166148765012622e4,	4.5160394395353276042470725e-1,	3.0864723378558725118637085e8
8.3207371353166148765012622e4,	4.9087385212340517437468179e-1,	2.7837516011015063524246216e8
8.3207371353166148765012622e4,	5.3014376029327758832465634e-1,	2.5268254119037982821464539e8
8.3207371353166148765012622e4,	5.6941366846315000227463088e-1,	2.3061865345597022771835327e8
8.3207371353166148765012622e4,	6.0868357663302241622460542e-1,	2.1147831323360732197761536e8
8.3207371353166148765012622e4,	6.4795348480289483017457997e-1,	1.9472749957304343581199646e8
8.3207371353166148765012622e4,	6.8722339297276724412455451e-1,	1.7995447128956389427185059e8
8.3207371353166148765012622e4,	7.2649330114263965807452905e-1,	1.6683673424627864360809326e8
8.3207371353166148765012622e4,	7.6576320931251207202450360e-1,	1.5511817033185398578643799e8
8.3207371353166148765012622e4,	8.0503311748238448597447814e-1,	1.4459285891173323988914490e8
8.3207371353166148765012622e4,	8.4430302565225689992445268e-1,	1.3509341204811078310012817e8
8.3207371353166148765012622e4,	8.8357293382212931387442723e-1,	1.2648241920699362456798553e8
8.3207371353166148765012622e4,	9.2284284199200172782440177e-1,	1.1864607506896822154521942e8
8.3207371353166148765012622e4,	9.6211275016187414177437631e-1,	1.1148936644218973815441132e8
8.3207371353166148765012622e4,	1.0013826583317464447020484e0,	1.0493238996161419153213501e8
8.3207371353166148765012622e4,	1.0406525665016190806966279e0,	9.8907501507201254367828369e7
8.3207371353166148765012622e4,	1.0799224746714912726019975e0,	9.3357085245240956544876099e7
8.3207371353166148765012622e4,	1.1191923828413639085965769e0,	8.8231789728031620383262634e7
8.3207371353166148765012622e4,	1.1584622910112361005019466e0,	8.3489119883419379591941833e7
8.3207371353166148765012622e4,	1.1977321991811087364965260e0,	7.9092302936608940362930298e7
8.3207371353166148765012622e4,	1.2370021073509809284018957e0,	7.5009367203080803155899048e7
8.3207371353166148765012622e4,	1.2762720155208535643964751e0,	7.1212387832226440310478210e7
8.3207371353166148765012622e4,	1.3155419236907257563018447e0,	6.7676864682358726859092712e7
8.3207371353166148765012622e4,	1.3548118318605983922964242e0,	6.4381205734565459191799164e7
8.3207371353166148765012622e4,	1.3940817400304705842017938e0,	6.1306295606325685977935791e7
8.3207371353166148765012622e4,	1.4333516482003432201963733e0,	5.8435133362227156758308411e7
8.3207371353166148765012622e4,	1.4726215563702154121017429e0,	5.5752527329370208084583282e7
8.3207371353166148765012622e4,	1.5118914645400880480963224e0,	5.3244837287446722388267517e7
8.3207371353166148765012622e4,	1.5511613727099602400016920e0,	5.0899756419815167784690857e7
8.3207371353166148765012622e4,	1.5904312808798328759962715e0,	4.8706126931939989328384399e7
8.3207371353166148765012622e4,	1.6297011890497050679016411e0,	4.6653784381866738200187683e7
8.3207371353166148765012622e4,	1.6689710972195777038962206e0,	4.4733426614281557500362396e7
8.3207371353166148765012622e4,	1.7082410053894498958015902e0,	4.2936503818264767527580261e7
8.3207371353166148765012622e4,	1.7475109135593225317961696e0,	4.1255126698972277343273163e7
8.3207371353166148765012622e4,	1.7867808217291947237015393e0,	3.9681990113935880362987518e7
8.3207371353166148765012622e4,	1.8260507298990673596961187e0,	3.8210309814060911536216736e7
8.3207371353166148765012622e4,	1.8653206380689395516014883e0,	3.6833770176720313727855682e7
8.3207371353166148765012622e4,	1.9045905462388121875960678e0,	3.5546481043617807328701019e7
8.3207371353166148765012622e4,	1.9438604544086843795014374e0,	3.4342941991361498832702637e7
8.3207371353166148765012622e4,	1.9831303625785567934514120e0,	3.3218012573386169970035553e7
8.3207371353166148765012622e4,	2.0224002707484292074013865e0,	3.2166887278517335653305054e7
8.3207371353166148765012622e4,	2.0616701789183018433959660e0,	3.1185074151457112282514572e7
8.3207371353166148765012622e4,	2.1009400870881744793905455e0,	3.0268376209660962224006653e7
8.3207371353166148765012622e4,	2.1402099952580462272067052e0,	2.9412874965153478085994720e7
8.3207371353166148765012622e4,	2.1794799034279188632012847e0,	2.8614915515229433774948120e7
8.3207371353166148765012622e4,	2.2187498115977914991958642e0,	2.7871092800399053841829300e7
8.3207371353166148765012622e4,	2.2580197197676641351904436e0,	2.7178238740480713546276093e7
8.3207371353166148765012622e4,	2.2972896279375358830066034e0,	2.6533410050857450813055038e7
8.3207371353166148765012622e4,	2.3365595361074085190011829e0,	2.5933876612090025097131729e7
9.3195881439439195673912764e4,	1.9634954084936206974987272e-2,	7.8345860135384998321533203e9
9.3195881439439195673912764e4,	5.8904862254808620924961815e-2,	2.5723293426807270050048828e9
9.3195881439439195673912764e4,	9.8174770424681034874936358e-2,	1.5144864351403410434722900e9
9.3195881439439195673912764e4,	1.3744467859455344882491090e-1,	1.0608338765962409973144531e9
9.3195881439439195673912764e4,	1.7671458676442586277488545e-1,	8.0897099420366513729095459e8
9.3195881439439195673912764e4,	2.1598449493429827672485999e-1,	6.4891353806173944473266602e8
9.3195881439439195673912764e4,	2.5525440310417069067483453e-1,	5.3831053338332986831665039e8
9.3195881439439195673912764e4,	2.9452431127404310462480908e-1,	4.5738386968104892969131470e8
9.3195881439439195673912764e4,	3.3379421944391551857478362e-1,	3.9565775295303833484649658e8
9.3195881439439195673912764e4,	3.7306412761378793252475816e-1,	3.4706529710607123374938965e8
9.3195881439439195673912764e4,	4.1233403578366034647473271e-1,	3.0785004133650171756744385e8
9.3195881439439195673912764e4,	4.5160394395353276042470725e-1,	2.7556185649710786342620850e8
9.3195881439439195673912764e4,	4.9087385212340517437468179e-1,	2.4853462492509001493453979e8
9.3195881439439195673912764e4,	5.3014376029327758832465634e-1,	2.2559597744534820318222046e8
9.3195881439439195673912764e4,	5.6941366846315000227463088e-1,	2.0589709862153553962707520e8
9.3195881439439195673912764e4,	6.0868357663302241622460542e-1,	1.8880839342683365941047668e8
9.3195881439439195673912764e4,	6.4795348480289483017457997e-1,	1.7385308258877372741699219e8
9.3195881439439195673912764e4,	6.8722339297276724412455451e-1,	1.6066355941310635209083557e8
9.3195881439439195673912764e4,	7.2649330114263965807452905e-1,	1.4895189785324791073799133e8
9.3195881439439195673912764e4,	7.6576320931251207202450360e-1,	1.3848943303889167308807373e8
9.3195881439439195673912764e4,	8.0503311748238448597447814e-1,	1.2909231690939673781394958e8
9.3195881439439195673912764e4,	8.4430302565225689992445268e-1,	1.2061110378354659676551819e8
9.3195881439439195673912764e4,	8.8357293382212931387442723e-1,	1.1292311210954676568508148e8
9.3195881439439195673912764e4,	9.2284284199200172782440177e-1,	1.0592673531126573681831360e8
9.3195881439439195673912764e4,	9.6211275016187414177437631e-1,	9.9537144616172209382057190e7
9.3195881439439195673912764e4,	1.0013826583317464447020484e0,	9.3683001460313543677330017e7
9.3195881439439195673912764e4,	1.0406525665016190806966279e0,	8.8303912460171207785606384e7
9.3195881439439195673912764e4,	1.0799224746714912726019975e0,	8.3348437590151190757751465e7
9.3195881439439195673912764e4,	1.1191923828413639085965769e0,	7.8772515354390710592269897e7
9.3195881439439195673912764e4,	1.1584622910112361005019466e0,	7.4538205700563997030258179e7
9.3195881439439195673912764e4,	1.1977321991811087364965260e0,	7.0612677503145337104797363e7
9.3195881439439195673912764e4,	1.2370021073509809284018957e0,	6.6967386100122101604938507e7
9.3195881439439195673912764e4,	1.2762720155208535643964751e0,	6.3577399884984917938709259e7
