r_kms,column_density_per_cm2
646322.7722772276,1130625729730.7039
647252.6752675268,1129498091855.8508
648182.5782578257,1128372387172.2043
649112.4812481249,1127248612729.2847
650042.3842384239,1126126765549.5886
650972.2872287228,1125006842628.5056
651902.190219022,1123888840934.2253
652832.0932093209,1122772757407.6453
653761.99619962,1121658588962.2708
654691.899189919,1120546332484.113
655621.802180218,1119435984831.5818
656551.705170517,1118327542835.3733
657481.6081608161,1117221003298.3538
658411.5111511151,1116116362995.4382
659341.4141414142,1115013618673.4653
660271.3171317131,1113912767051.065
661201.2201220122,1112813804818.5227
662131.1231123112,1111716728637.6372
663061.0261026103,1110621535141.5757
663990.9290929092,1109528220934.7188
664920.8320832084,1108436782592.5037
665850.7350735073,1107347216661.2607
666780.6380638063,1106259519658.0413
667710.5410541054,1105173688070.4434
668640.4440444044,1104089718356.4275
669570.3470347035,1103007606944.128
670500.2500250025,1101927350231.658
671430.1530153014,1100848944586.9038
672360.0560056006,1099772386347.317
673289.9589958995,1098697671819.6945
674219.8619861986,1097624797279.9548
675149.7649764976,1096553758972.9034
676079.6679667967,1095484553111.9905
677009.5709570956,1094417175879.0619
677939.4739473948,1093351623424.0983
678869.3769376937,1092287891864.9457
679799.2799279928,1091225977287.0385
680729.1829182918,1090165875743.1102
681659.0859085908,1089107583252.8943
682588.9888988899,1088051095802.8123
683518.8918891889,1086996409345.6532
684448.7948794878,1085943519800.2389
685378.697869787,1084892423051.0754
686308.6008600859,1083843114947.9943
687238.503850385,1082795591305.7756
688168.4068406841,1081749847903.7572
689098.309830983,1080705880485.4304
690028.2128212822,1079663684758.0115
690958.1158115811,1078623256392.0046
691888.0188018802,1077584591020.7362
692817.9217921792,1076547684239.8734
693747.8247824783,1075512531606.9191
694677.7277727772,1074479128640.6809
695607.6307630764,1073447470820.7164
696537.5337533753,1072417553586.75
697467.4367436743,1071389372338.0563
698397.3397339734,1070362922432.8148
699327.2427242724,1069338199187.4254
700257.1457145715,1068315197875.7856
701187.0487048705,1067293913728.5277
702116.9516951694,1066274341932.203
703046.8546854686,1065256477628.4237
703976.7576757675,1064240315912.9407
704906.6606660666,1063225851834.6665
705836.5636563656,1062213080394.6272
706766.4666466647,1061201996544.8411
707696.3696369636,1060192595187.1155
708626.2726272627,1059184871171.755
709556.1756175617,1058178819296.1688
710486.0786078608,1057174434303.3673
711415.9815981598,1056171710880.338
712345.8845884588,1055170643656.2865
713275.7875787579,1054171227200.7261
714205.6905690569,1053173456021.4025
715135.5935593558,1052177324562.0293
716065.496549655,1051182827199.8188
716995.3995399539,1050189958242.7771
717925.302530253,1049198711926.7349
718855.205520552,1048209082412.0802
719785.108510851,1047221063780.14
720715.0115011501,1046234650029.16
721644.9144914491,1045249835069.7941
722574.8174817481,1044266612719.9899
723504.7204720472,1043284976699.1061
724434.6234623463,1042304920620.998
725364.5264526452,1041326437985.6663
726294.4294429444,1040349522168.8169
727224.3324332433,1039374166408.2703
728154.2354235423,1038400363785.4388
729084.1384138414,1037428107198.6938
730014.0414041404,1036457389320.6709
730943.9443944395,1035488202470.1086
731873.8473847385,1034520538448.8496
732803.7503750374,1033554388968.2518
733733.6533653366,1032589745767.5682
734663.5563556355,1031626600614.469
735593.4593459346,1030664945305.5658
736523.3623362336,1029704771666.9492
737453.2653265327,1028746071554.727
738383.1683168316,1027788836855.5698
739313.0713071307,1026833059487.2666
740242.9742974297,1025878731399.2834
741172.8772877288,1024925844573.3314
742102.7802780278,1023974391023.9401
743032.6832683268,1023024362799.04
743962.5862586258,1022075751980.552
744892.4892489249,1021128550684.9836
745822.3922392238,1020182751064.0334
746752.295229523,1019238345305.2051
747682.1982198219,1018295325632.4279
748612.101210121,1017353684306.6863
749542.00420042,1016413413626.6582
750471.907190719,1015474505929.362
751401.8101810181,1014536953590.8132
752331.7131713171,1013600749026.6907
753261.616161616,1012665884693.0103
754191.5191519152,1011732353086.8116
755121.4221422141,1010800146746.8534
756051.3251325132,1009869258254.3185
756981.2281228122,1008939680233.5312
757911.1311131113,1008011405352.6848
758841.0341034104,1007084426324.5802
759770.9370937094,1006158735907.3783
760700.8400840084,1005234326905.3611
761630.7430743075,1004311192169.7085
762560.6460646065,1003389324599.2876
763490.5490549054,1002468717141.453
764420.4520452046,1001549362792.8643
765350.3550355035,1000631254600.3153
766280.2580258026,999714385661.5795
767210.1610161016,998798749126.2721
768140.0640064006,997884338196.7258
769069.9669966997,996971146128.8859
769999.8699869987,996059166233.2201
770929.7729772977,995148391875.6494
771859.6759675968,994238816478.4987
772789.5789578957,993330433521.4626
773719.4819481948,992423236542.599
774649.3849384938,991517219139.3405
775579.2879287929,990612374969.5284
776509.1909190918,989708697752.4774
777439.093909391,988806181270.0586
778368.9968996899,987904819367.8147
779298.899889989,987004605956.1039
